item_ID	name	description	name_ES	description_ES	name_RU	desc_RU	name_PT	desc_PT	name_DE	desc_DE	name_PL	desc_PL	name_CZ	desc_CZ	name_TR	desc_TR	name_IT	desc_IT
374	Batrax Wand	It's slippery... Yuck!	Varita Batrax	Está pegajosa... ¡puaj!	Палочка Батракса	Она скользкая... Гадость!	Varinha Batrax	É pegajosa... yuck!	Batrax-Stab	Irgendwie glitschig... Igitt!	Różdżka Batraxa	Obślizgła... Bleee!	Hůlka Batraxů	Je kluzká... Fuj!			Verga Batrax	E' scivolosa... Yuck!
384	Staff of the Seas	An ancient Batrax artifact, covered in undecipherable runes.	Bastón de los Mares	Un antiguo artefacto Batrax, cubierto con runas indescifrables.	Посох Морей	Древний артефакт Батраксов. Покрыт неивестными рунами.	Cajado dos Mares	Um antigo artefato Batrax, coberto por runas indecifráveis.	Zepter des Meeres	Ein altes Artefakt der Batrax, mit nicht entzifferbaren Runen überzogen.	Kostur Mórz	Starożytny artefakt Batraxów, pokryty nieznanymi runami.	Hůl Moří	Starodávný artefakt Batraxů, pokryt nerozluštitelnými runami.			Bastone del Mare	Un antico manufatto Batrax, coperto da rune indecifrabili.
385	Wand of Storms	The power of lightning and thunder in your hands.	Varita de Tormentas	El poder del rayo y el trueno en tus manos.	Палочка Штормов	Сила грома и молнии в ваших руках.	Varinha da Tempestade	O poder do relâmpago e do trovão em suas mãos.	Stab der Stürme	Die Macht von Blitz und Donner in deinen Händen.	Różdżka Burz	Grzmoty i błyskawice w twoich dłoniach.	Hůlka Bouří	Síla blesků a bouře ve tvých rukou.			Verga della Tempesta	Il potere del fulmine e della tempesta nella tua mano.
326	Nature's Robes	Often worn by druids and other varieties of treehuggers.	Túnica de la Naturaleza	A menudo las llevan los druidas y otras variedades de abrazaárboles.	Природная Роба	Такое обычно носят друиды и прочие защитники природы.	Roupão da Natureza	Muito usado por druidas e outros tipos de abraçadores de árvore.	Robe der Natur	Oftmals von Druiden und anderen Baumliebhabern getragen.	Szaty Natury	Często noszona przez druidów oraz różnych zwariowanych ekologów.	Hábit Přírody	Zpravidla nošena druidy a jinými objímači stromů.			Tunica della Natura	Sono spesso indossati da druidi e altre varietà di abbraccia alberi.
386	Tolassian Wand	Seems to concentrate large amounts of negative energy inside.	Varita Tolassian	Parece concentrar gran cantidad de energía negativa en su interior.	Толезианская палочка	Похоже,концентрирует огромное количество негативной энергии внутри	Varinha Tolassiana	Parece concentrar grande quantidade de energia negativa em seu interior.	Tolassianischer Stab	Scheint große Mengen negativer Energie in sich zu bündeln.	Różdżka Tolassiańska	Wydaje się, że skupiona w niej jest duża ilość negatywnej energii.	Tolassiánská Hůlka	Zdá se, že koncentruje velké množství negativní energie uvnitř.			Verga Tolassiana	Sono concentrate grandi quantità di energia negativa all'interno.
387	Tolassian Greatstaff	Used by the mysterious Priests of Tol in ancient times.	Gran Bastón Tolassian	Usado por los misteriosos sacerdotes de Tol en la antiguedad.	Великий Толезианский Посох	Использовался таинственными жрецами Тола в древние времена,	Cajado Grande Tolassiano	Usado pelos misteriosos Sacerdotes de Tol em tempos antigos.	Tolassianisches Großzepter	Vor Urzeiten von den mysteriösen Priestern des Tol verwendet.	Tolassiański Wielki Kostur	Używany dawniej przez tajemniczych Kapłanów Tola.	Větší Tolassiánská Hůl	Za dávných dob užívána záhadnými Kněžími Tola.			Gran Bastone Tolassiano	Usato dai misteriosi sacerdoti di Tol in tempi antichi.
327	Shaman Boots	They look like a pair of old leather shoes, but they seem to hold a potent enchantment.	Botas de Chamán	Aunque parecen un par de botas viejas, parecen contener un potente encantamiento.	Сапоги Шамана	Выглядят как пара старой кожанной обуви,но похоже имеют мощное зачарование.	Botas de Shaman	Lembram um par de velhas botas de couro, mas parecem possuir um encantamento poderoso.	Schamanenstiefel	Sie sehen wie ein Paar alter Lederschuhe aus, tragen aber einen mächtigen Zauber in sich.	Buty Szamana	Wyglądają jak zwykłe skórzane buty, ale jest w nich magia.	Šamanovy Boty	Vypadají jako pár starých kožených bot, drží však v sobě silné kouzlo.			Stivali dello Sciamano	Assomigliano ad un paio di vecchie scarpe in pelle, ma sembrano contenere un potente incantamento.
3509	Jabal Silk Cloak	The Hillsmen learned to craft beautiful clothes out of the silk of the horrific spiders of the region.	Capa de Seda de Jabal	Los Habitantes de las Colinas saben crear hermosas prendas con la seda de las arañas monstruosas.	Шёлковый Плащ Джабала	Люди с Холмов научились делать прекрасную одежду из шёлка жутких пауков этого региона.	Capa de Seda de jabal	O povo das colinas aprendeu a tecer belas roupas da seda das horríveis aranhas da região.	Seidenumhang aus Jabal	Die Hügelbewohner haben gelernt, wunderschöne Kleidung aus der Seide der furchtbaren Spinnen in dieser Region herzustellen.	Jedwabny płaszcz z Jabal	Ludzie z Jabal nauczyli się wytwarzać piękne ubiory z jedwabnych nitek okropnych pajaków.	Hedvábný Plášť z Jabal	Horalové se naučili vyrábět nádherné oděvy z hedvábí místních hrozivých pavouků.			Mantello di seta di Jabal	Gli abitanti delle colline sanno creare bellissimi abiti con la seta di mostruose ragni.
388	Staff of Storms	The power of lightning and thunder in your hands.	Bastón de Tormentas	El poder del rayo y el trueno en tus manos.	Посох штормов	Сила грома и молнии в ваших руках.	Cajado da Tempestade	O poder do relâmpago e do trovão em suas mãos.	Zepter der Stürme	Die Macht von Blitz und Donner in deinen Händen.	Kostur Burz	Grzmoty i błyskawice w twoich dłoniach.	Hůl Bouří	Síla blesků a bouře ve tvých rukou.			Bastone della Tempesta	Il potere del fulmine e della tempesta nella tua mano.
389	Imperial Battlemage Wand	The inscription says 'Property of Magus Albrecius, bane of Traitors'.	Varita de Mago Imperial	La inscripción dice: 'Propiedad de Magus Albrecius, pesadilla de los Traidores'.	Имперская палочка боевого мага	На палочке написанно: Собственность мага Альбрециуса - грозы предателей.	Varinha de Mago de Batalha Imperial	A inscrição diz 'Propriedade de Magus Albrecius, Terror dos Traidores'.	Stab des imperialen Kampfmagiers	"Die Inschrift besagt: ""Eigentum von Magus Albrecius, Albtraum der Verräter""."	Różdżka Cesarskiego Maga Bitewnego	"Napis głos:""Własność Magusa Albreciusa, pogromcy Zdrajców""."	Hůlka Imperiálnho Bojového Mága	"Napis praví: ""Majetek Mága Albrecia, zhouby Zrádců""."			Verga del Mago Imperiale	"L'iscrizione dice ""Proprietà di Magus Albrecius, flagello dei Traditori""."
328	Caretaker Tunic	The ancient order was in charge of Necropolis and graveyards in the old Empire.	Túnica de Cuidador	Esta antigua orden cuidaba de las Necrópolis y cementerios en el viejo Imperio.	Туника Смотрителя	Этот древний орден заботился о Некрополе и кладбищах в старой империи.	Túnica de Cuidador	A antiga ordem era encarregada da Necrópole e dos cemitérios no antigo Império.	Tunika des Hausmeisters	Der antike Orden war im alten Reich für die Nekropolis und den Friedhof zuständig.	Tunika Dozorcy	Starożytny zakon zajmował się nekropoliami i cmentarzami w starym Imperium.	Tunika Balzamovače	Starobylý řád zodpovědný za Nekropoli a pohřebiště starého Impéria.			Tunica del Custode	L'antico ordine del vecchio ìmpero era responsabile della necropoli e dei cimiteri.
7011	Belt of Flowing Thought	Because potent magic can go with style.	Cinturón de Mente Fluida	Porque la magia poderosa no tiene que ir reñida con el estilo.	Пояс Текущей Мысли	Потому что мощная магия может быть стильной.	Cinto de Pensamento Fluente	Porque magia poderosa pode vir com estilo.	Koppel der fließenden Gedanken	Starke Magie kann auch schick aussehen.	Pas Płynącej Mysli	Potężna magia w najnowszym stylu.	Pás Plynoucích Myšlenek	Protože mocná magie může jít se stylem.			Cintura della Mente Fluida	Perché la magia potente può avere anche stile.
7012	Superior Belt of Flowing Thought	Because potent magic can go with style.	Cinto Supremo de Mente Fluida	Porque la magia poderosa no tiene que ir reñida con el estilo.	Превосходный Пояс Текущей Мысли	Потому что мощная магия может быть стильной.	Cinto Superior de Pensamento Fluente	Porque magia poderosa pode vir com estilo.	Überlegene Koppel der fließenden Gedanken	Starke Magie kann auch schick aussehen.	Większy Pas Płynącej Myśli	Potężna magia w najnowszym stylu.	Lepší Pás Plynoucích Myšlenek	Protože mocná magie může jít se stylem.			Cintura Superiore della Mente Fluida	Perché la magia potente può avere anche stile.
7013	Girdle of the Sorcerer	Because potent magic can go with style.	Cinto del Hechicero	Porque la magia poderosa no tiene que ir reñida con el estilo.	Пояс Волшенбника	Потому что мощная магия может быть стильной.	Cinto de Feiticeiro	Porque magia poderosa pode vir com estilo.	Gürtel des Zauberers	Starke Magie kann auch schick aussehen.	Pas Czarownika	Potężna magia w najnowszym stylu.	Opasek Kouzelníka	Protože mocná magie může jít se stylem.			Cintura dello Stregone	Perché la magia potente può avere anche stile.
7014	Girdle of Intellect	Because potent magic can go with style.	Cinto superior de Intelecto	Porque la magia poderosa no tiene que ir reñida con el estilo.	Пояс Разума	Потому что мощная магия может быть стильной.	Cinto de Intelecto	Porque magia poderosa pode vir com estilo.	Gürtel des Intellekts	Starke Magie kann auch schick aussehen.	Pas Intelektu	Potężna magia w najnowszym stylu.	Opasek Intelektu	Protože mocná magie může jít se stylem.			Cintura dell'Intelligenza	Perché la magia potente può avere anche stile.
7015	Girdle of Supreme Intellect	Because potent magic can go with style.	Cinto superior de Gran Intelecto	Porque la magia poderosa no tiene que ir reñida con el estilo.	Пояс высшего Разума	Потому что мощная магия может быть стильной.	Cinto de Intelecto Supremo	Porque magia poderosa pode vir com estilo.	Gürtel des höchsten Intellekts	Starke Magie kann auch schick aussehen.	Pas Najwyższego Intelektu	Potężna magia w najnowszym stylu.	Opasek Nejvyššího Intelektu	Protože mocná magie může jít se stylem.			Cintura dell'Intelligenza Suprema	Perché la magia potente può avere anche stile.
310	Conjurer Gloves	Wyvernskin clothing, inscribed with magical runes.	Guantes de Conjurador	Prenda de piel de Wyverna, inscrita con runas mágicas.	Перчатки Фокусника	Одежда из кожи виверны, исписанная волшебными рунами.	Luvas de Conjurador	Pele de Wyvern, inscrita com runas mágicas.	Handschuhe des Zauberers	Kleidung aus Wyvernhaut, mit magischen Runen versehen.	Rekawice Magika	Zrobione ze skóry wywerna i pokryte magicznymi runami.	Kouzelníkovy Rukavice	Oděv z Wyvernice s vepsanými runami.			Guanti da Mago	Abbigliamento in pelle di Viverna, iscritto con rune magiche.
311	Conjurer Boots	Wyvernskin clothing, inscribed with magical runes.	Botas de Conjurador	Prenda de piel de Wyverna, inscrita con runas mágicas.	Сапоги Фокусника	Одежда из кожи виверны, исписанная волшебными рунами.	Botas de Conjurador	Pele de Wyvern, inscrita com runas mágicas.	Stiefel des Zauberers	Kleidung aus Wyvernhaut, mit magischen Runen versehen.	Buty Magika	Zrobione ze skóry wywerna i pokryte magicznymi runami.	Kouzelníkovy Boty	Oděv z Wyvernice s vepsanými runami.			Stivali da Mago	Abbigliamento in pelle di Viverna, iscritto con rune magiche.
312	Conjurer Hood	Wyvernskin clothing, inscribed with magical runes.	Capucha de Conjurador	Prenda de piel de Wyverna, inscrita con runas mágicas.	Колпак Фокусника	Одежда из кожи виверны, исписанная волшебными рунами.	Capuz de Conjurador	Pele de Wyvern, inscrita com runas mágicas.	Haube des Zauberers	Kleidung aus Wyvernhaut, mit magischen Runen versehen.	Kaptur Magika	Zrobiony ze skóry wywerna i pokryty magicznymi runami.	Kouzelníkova Kapuce	Oděv z Wyvernice s vepsanými runami.			Cappello da Mago	Abbigliamento in pelle di Viverna, iscritto con rune magiche.
390	Rod of Incineration	Think carefully where you point this at.	Vara de Incineración	Piensa bien a quién apuntas con esto.	Сжигающий Жезл	Хорошо подумайте перед тем, как на что-то наводить.	Bastão de Incineração	Aponte com cuidado.	Rute der Einäscherung	Sei vorsichtig, worauf du damit zeigst.	Laska Spopielenia	Uważaj na co nią wskazujesz.	Tyč Spalování	Promysli dobře, kam tohle namíříš.			Asta di Incenerimento	Presta attenzione a dove punti questo oggetto.
391	Elm Wand	This mighty wand is often used by the Thuramiam Battlemages	Varita de Olmo	Utilizada a menudo por los Magos de Guerra Thuramios.	Вязовая палочка	Эта мощная палочка популярна у Боевых магов Турама.	Varinha de Olmo	Esta poderosa varinha é muito usada por Magos de Batalha Thuramianos.	Ulmenstab	Dieser mächtige Zauberstab wird oftmals von thuramischen Kampfmagiern verwendet.	Wiązowa Różdżka	Ta potężna różdżka jest często używana przez Magów Bojowych z Thuram.	Jilmová Hůlka	Mocná hůlka, často užívána Thuramskými válečnými mágy.			Verga di Olmo	Questa potente Verga è spesso usata nelle battaglie dei maghi Thuramiani
392	Staff of Mighty Missiles	The name says it all, really.	Bastón de Proyectiles	El nombre lo dice todo, la verdad.	Посох Мощных Снарядов	Название говорит само за себя, правда.	Cajado de Mísseis Poderosos	O nome já diz tudo, de fato.	Zepter der Geschosse	Der Name sagt wirklich alles.	Kostur Potężnych Pocisków	Nazwa mówi sama za siebie, naprawdę.	Hůl Mocných Střel	Její jméno říká vše, opravdu.			Bastone dei Proiettili	Il nome dice tutto, veramente.
331	Witch Robes	You just realized Varannari Witches have a very poor idea of hygiene.	Ropas de Bruja	Te das cuenta de que las Brujas Varannari no dan importancia a la higiene.	Роба Ведьмы	Ты понял, что ведьмы не смыслят в гигиене.	Roupão de Bruxa	Você se deu conta de que Bruxas Varannari têm pouca noção de higiene.	Hexenrobe	Dir wird gerade klar, dass Varannari-Hexen eine ziemlich erbärmliche Vorstellung von Hygiene haben.	Szata Czarownicy	Właśnie zdałeś sobie sprawę, że u Czarownic Varannari kiepsko z higieną.	Hábit Čarodejnice	Právě jsi zjistil, že Varannarské Čarodejnice nemají potuchy o hygieně.			Vestaglia da Strega	Avete appena capito che le Streghe Varannari hanno un'idea di igene molto bassa.
3036	Ring of the Red Sorcerer	This golden ring seems to be about to melt, but is oddly cold to the touch.	Anillo del Hechicero Rojo	Este anillo de oro parece a punto de derretirse, pero está frio al tacto.	Кольцо Красного Волшебника	На вид золотое кольцо вот-вот расплавится, странно, но оно холодное.	Anél do Feiticeiro Vermelho	Este anél de ouro parece estar a ponto de derreter mas é estranhamente frio ao toque.	Ring des roten Zauberers	Dieser goldene Ring scheint zu schmelzen, fühlt sich seltsamerweise aber kühl an.	Pierścień Czerwonego Maga	Wydaje się, że ten złoty pierścień zaraz się roztopi, ale jest dziwnie zimny w dotyku.	Prsten Červeného Kouzelníka	Zlatý prsten právě na roztátí, avšak divně chladný na dotknutí.			Anello dello Stregone Rosso	Questo anello dorato sembra essere sul punto di fondersi, ma è stranamente freddo al tatto.
6011	Scroll: Teleport	Recall or travel to any town you visited before. It might fail when cast from large towns and certain locations.	Pergamino: Teleportación	Hace Retorno, o ir a cualquier ciudad que hayas visitado. Puede fallar desde grandes ciudades y otras zonas.	Свиток: Телепорт.	Позволяет отправиться в ранее посещенный город. В крупных городах и защищенных от магии местах может не сработать.	Pergaminho: Teleportação	Permite viajar para qualquer cidade que já tenha visitado antes. Pode não funcionar se usado em grandes cidades ou outras áreas magicamente seladas.	Schriftrolle: Teleportation	Erlaubt dir, zur nächstgelegenen oder einer bereits besuchten Stadt zurückzukehren.	Zwój:Teleportacja	Teleportujesz się do najbliższego wcześniej odwiedzonego miasta. Nie działa w dużych miastach i obszarach magicznych.	Svitek: Teleportace	Přivolej se nebo cestuj do jakéhokoliv města, jež si už navštívil. Může selhat pokud je použit ve velkých městech anebo na určitých místech.			Pergamena: Teletrasporto	Consente di ritornare, o di viaggiare in qualsiasi città che hai visitato prima. Potrebbe non funzionare se usato in grandi città o altre aree magicamente sigillate.
6012	Scroll: Summon Fire Elemental	A level 10 Fire Elemental will guard you for 60 seconds	Pergamino: Llamar Elemental de Fuego	Un Elemental de Fuego de nivel 10 te protegerá durante 60 segundos.	Свиток: Вызов Огненного Элементаля	Огненный Элементаль 10 уровня будет защищать тебя 60 секунд.	Pergaminho: Conjurar Elemental de Fogo	Um Elemental de Fogo nível 10 o protegerá por 60 segundos.	Schriftrolle: Feuerelementar beschwören	Ein Stufe 10 Feuerelementar wird dich für 60 Sekunden beschützen.	Zwój: Przyzwanie żywiołaka ognia	Przez 60 sekund bedzie cię chronił Żywiołak Ognia 10 poziomu.	Svitek: Přivolání Ohnivého Elementála	Ohnivý Elementál úrovně 10 tě bude chránit po dobu 60 vteřin.			Pergamena: Evoca Elementare del Fuoco.	Un elementare del Fuoco di Livello 10 ti protegge per 60 secondi.
6013	Scroll: Summon Ice Elemental	A level 10 Ice Elemental will guard you for 60 seconds	Pergamino: Llamar Elemental de Hielo	Un Elemental de Hielo de nivel 10 te protegerá durante 60 segundos.	Свиток: Вызов Ледяного Элементаля	Ледяной Элементаль 10 уровня будет защищать тебя 60 секунд.	Pergaminho: Conjurar Elemental de Gelo	Um Elemental de Gelo nível 10 o protegerá por 60 segundos.	Schriftrolle: Eiselementar beschwören	Ein Stufe 10 Eiselementar wird dich für 60 Sekunden beschützen.	Zwój: Przyzwanie żywiołaka lodu	Przez 60 sekund bedzie cię chronił Żywiołak Lodu 10 poziomu.	Svitek: Přivolání Ledového Elementála	Ledový Elementál úrovně 10 tě bude chránit po dobu 60 vteřin.			Pergamena: Evoca Elementare del Ghiaccio.	Un elementare del Ghiaccio di Livello 10 ti protegge per 60 secondi.
6014	Scroll: Planar Binding	Your summoned creature will be healed for up to 80hp	Scroll: Conexión de Planos	Tu criatura invocada será curada, hasta 80hp.	Свиток: Плоская связь	Твоё призванное существо будет исцелено на 80 ОЗ.	Pergaminho: Conexão de Planos	Sua criatura conjurada será curada em 80hp.	Schriftrolle: Verbindung zur Ebene	Deine beschworene Kreatur wird um bis zu 80 HP geheilt.	Zwój: Połączenie międzywymiarowe	Leczy do 80 PŻ u przyzwanej istoty.	Svitek: Planární Vazba	Vámi přivolané stvoření bude uzdraveno až o 80hp			Pergamena: Rilegatura planare	Le creature evocate vengono sanate fino a 80 PF.
4018	Imperial College Emblem	An inscription says 'Imperial College of Elementalism, Garand, y.3216'	Emblema de la Universidad Imperial	La inscripción dice 'Collegio Imperial de Elementalismo, Garand, a.3216'	Эмблема Имперского Колледжа	"Надпись гласит: ""Имперский Колледж Элементализма, Гаранд, 3216 г."""	Emblema do Colégio Imperial	"Uma inscrição diz ""Colégio Imperial de Elementalismo, Garand, y.3216"""	Emblem der imperialen Universität	"Die Inschrift besagt: ""Imperiale Universität für Elementarismus, Garand, i.J. 3216""."	Symbol Szkoły Cesarskiej	"Napis głosi:""Cesarska Szkoła Elementalizmu, Garand, rok 3216""."	Emblém Imperiální Univerzity	"Nápis praví: ""Imperialní Universita Elementalismu, Garand, r.3216""."			Emblema dell'università Imperiale.	Una iscrizione dice 'Collegio Imperiale dell'Elementare, Garand, y.3216'
3510	Phantom Cloak	If it wasn't so dirty, you could see through it.	Capa Fantasma	Si no estuviera tan sucia, podrías ver a través de ella.	Фантомный плащ	Если бы он не был таким грязным, сквозь него можно было бы смотреть.	Capa Fantasma	Se não estivesse tão suja, você poderia ver ataravés dela.	Phantomumhang	Wenn er nicht so dreckig wäre, könnte man hindurchsehen.	Widmowy płaszcz	Gdyby nie brud, to by go nie było widać.	Přízračný Plášť	Kdyby nebyl tak špinavý, mohl bys skrz něj vidět.			Mantello Fantasma	Se non fosse così sporco, si poteva vedere attraverso.
393	Magma Greatstaff	Think carefully where you point this at.	Bastón de Magma	Piensa bien a quién apuntas con esto.	Великий Посох Магмы	Хорошо подумайте перед тем, как на что-то наводить.	Cajado Grande de Magma	Aponte com cuidado.	Magma-Großzepter	Sei vorsichtig, worauf du damit zeigst.	Wielki kostur magmy	Uważaj na co nim wskazujesz.	Velká Hůl Magmy	Dobře si rozmysli kam tohle namíříš.			Bastone del Magma	Presta attenzione a dove punti questo oggetto.
394	First Winter	The origin of this ancient greatstaff is now lost in time.	Primer Invierno	El origen de este Gran Bastón se ha perdido en el tiempo.	Первая Зима	Происхождение этого древнего великого посоха утеряно в веках.	Primeiro Inverno	A origem desde antigo cajado grande está agora perdida no tempo.	Erster Winter	Der Ursprung dieses antiken Großzepters ging im Nebel der Zeit verloren.	Pierwsza Zima	Początki tej starożytnej laski zaginęły w pomroce dziejów.	První Zima	Původ této starověké velké hole je nyní pohřben pískem času.			Primo Inverno	L' origine di questo antico bastone si perde nel tempo.
332	High Mage Robes	Woven by the most expert weavers at Icemist.	Túnica de Alto Mago	Creada por las manos más hábiles de Icemist.	Роба Высшего Мага	Создана самыми искусными ткачами Айсмиста.	Roupão de Alto Mago	Tecido pelos tecelões mais experientes de Icemist.	Robe des hohen Magiers	Von den geschicktesten Webern in Icemist gefertigt.	Szata wysokiego maga	Utkane przez najlepszych tkaczy z Icemist.	Hábit Vyššího Mága	Utkán nejzkušenějšími tkalci v Icemist.			Tunica dell'Alto Mago	Creata da esperti tessitore per i maghi di Icemist.
395	Invisible Fist	It hits your enemies from everywhere at the same time.	Puño invisible	Golpea a tus enemigos desde todas partes a la vez.	Невидимый Кулак	Бьёт твоих врагов сразу со всех сторон.	Punho Invisível	Acerta os inimigos em vários lugares ao mesmo tempo.	Unsichtbare Faust	Trifft deine Gegner aus allen Richtungen gleichzeitig.	Niewidzialna Pięść	Uderza wrogów ze wszystkich kierunków jednoczesnie.	Neviditelná Pěst	Naráz udeří tvé nepřátele odevšad.			Pugno Invisibile	Colpisci i nemici da tutti i lati in una sola volta.
3037	Ring of the Planeswalker	An old inscription says 'Errant, but never lost'	Anillo del Viajero	Una inscripción dice 'Errante, pero no perdido'.	Кольцо Странника Между Мирами	"Старая надпись гласит: ""Блуждающий, но не потерявшийся."""	Anél do Viajante dos Planos	Uma antiga inscrição diz 'Errante mas nunca perdido'	Ring des Ebenenwanderers	"Eine alte Inschrift besagt: ""Ziellos, aber niemals verloren""."	Pierścień Międzywymiarowego Podróżnika	"Stary napis głosi:""Możesz pobłądzić, ale nigdy się nie zgubisz""."	Prsten Sféro-chodce	"Starý nápis praví: ""Z cesty sešel, ale neztracen""."			Anello del Viaggiatore Planetario	"Una vecchia iscrizione dice: ""Errante, ma mai perso"""
333	Sorceress' Sandals	Powerful? Maybe. But witches have smelly feet, and the scent doesn't go away.	Sandalias de Hechicera	¿Poderosas? Sí. Pero a las brujas les huelen los pies, y el olor no se va.	Сандалии Волшебницы	Мощные? Возможно. Но ноги у ведьм потеют, и запах никуда не пропадает.	Sandálias de Feiticeiro	Poderosas? Talvez. Mas bruxas tem mal odor nos pés, e o cheiro não vai embora.	Sandalen der Zauberin	Mächtig? Vielleicht. Aber Hexen haben Käsefüße und der Geruch lässt sich nicht vertreiben.	Sandały czarownicy	Potężne? Może. Ale czarownicom śmierdzą stopy, a zapachu nie zmyjesz.	Sandály Kouzelnice	Mocné? Možná. Čarodejnicím však páchnou nohy a ten odér né a né jít pryč.			Sandali della Strega	Potente? Forse. Ma le streghe hanno piedi puzzolenti, e l'odore non va via.
329	Mystic Sandals	They tickle your feet with magic energy.	Sandalias Místicas	La energía mágica te hace cosquillas en los pies.	Мистические Сандалии	Они щекочут твои пятки магической энергией.	Sandálias Místicas	Elas fazem cócegas em seu pé com energia mágica.	Mystische Sandalen	Sie kitzeln deine Füße mit magischer Energie.	Mistyczne sandały	Łaskoczą cię w stopy magiczną energią.	Mystické Sandály	Šimrají tě kouzelnou energií na nohách.			Sandali Mistici	Cammina con energia magica ai tuoi piedi.
330	Sandals of the Saint	The genuine footwear of Saint Admus.	Sandalias del Santo	El auténtico calzado de San Admus.	Сандалии Святого	Подлинная обувь Святого Адмуса.	Sandálias do Santo	O genuíno calçado de São Admus.	Sandalen des Heiligen	Das original Schuhwerk von Sankt Admus.	Sandały Świętego	Oryginalne obuwie Świętego Admusa. Żadna podróbka.	Sandály Svatého	Pravá obuv Svatého Admuse.			Sandali del Santo.	L'autentica calzatura di San Admus
396	The Corruptor	A fearsome staff, crafted by the ancient Witches of Orogg	El Corruptor	Un temible bastón, construido por las temibles Brujas de Orogg	Осквернитель	Ужасающий посох, созданный древними Ведьмами Орогга.	O Corruptor	Um cajado assustador, criado pelas antigas Bruxas de Orogg	Der Verderber	Ein furchterregendes Zepter, hergestellt von den alten Hexen von Orogg.	Koruptor	Przerażająca laska, stworzona przez starożytne Czarownice z Orogg.	Koruptor	Děsivá hůl, vyrobena starobylýma Čarodejnicema z Orogg.			Il Corruttore	Un bastone temibile, creato dalle antiche streghe di Orogg.
398	Tesla Emitter	Capable of projecting impressive waves of energy.	Emisor Tesla	Capaz de proyectar cantidades masivas de energía.	Эмиттер Теслы	Способен выпускать впечатляющие волны энергии.	Emissor Tesla	Capaz de projetar impressionantes ondas de energia.	Tesla-Strahler	Kann beeindruckende Wellen magischer Energie abfeuern.	Emiter Tesli	Wystrzeliwuje potężne fale energii.	Teslův Emitor	Schopný vydávat impozantní vlny energie.			Emetti Tesla	In grado di proiettare impressionanti onde di energia.
399	Tesla Rod	Capable of projecting impressive waves of energy.	Bastón Tesla	Capaz de proyectar cantidades masivas de energía.	Жезл Теслы	Способен выпускать впечатляющие волны энергии.	Bastão Tesla	Capaz de projetar impressionantes ondas de energia.	Tesla-Rute	Kann beeindruckende Wellen magischer Energie abfeuern.	Laska Tesli	Wystrzeliwuje potężne fale energii.	Teslova Tyč	Schopná vydávat impozantní vlny energie.			Bastone Tesla	In grado di proiettare impressionanti onde di energia.
460	Pouch of Reagents	Some are born ready. Others learn it, the hard way.	Bolsa de Ingredientes	Algunos siempre están preparados. Otros lo aprenden duramente.	Мешочек с Реагентами	Кто-то рождается готовым. Остальные учатся этому на своих ошибках.	Bolsa de Reagentes	Alguns nascem prontos. Outros aprendem, do jeito difícil.	Zutatenbeutel	Einige werden bereit geboren. Andere lernen es auf die harte Tour.	Sakwa z reagentami	Niektórzy rodzą się gotowi. Inni się tego uczą, w bólach.	Vak s Reaktanty	Někteří se narodili připravení, jiní se to musí těžce naučit.			Borsa degli Ingredienti	Alcuni sono nati pronti. Altri lo imparano, nel modo più difficile.
461	Jester's Skull	To laugh or not to laugh, this is the question.	Cráneo del Bufón	Reir o no reir, esa es la cuestión.	Череп Шута	Смеяться или не смеяться, вот в чём вопрос.	Crânio do Bufão	Rir ou não rir, eis a questão.	Narrenschädel	Lachen oder nicht lachen, das ist hier die Frage.	Czaszka Błazna	Rżeć albo nie rżeć, oto jest pytanie!	Šaškova Lebka	Smát se, či nesmát se, to je to, oč tu běží.			Cranio del Buffone	Ridere o non ridere, questo è il problema.
360	Scepter of the Underworld	Better to rule in hell, or so they say!	Cetro del Inframundo	Mejor reinar en el infierno... O eso dicen.	Скипетр Преисподней	Лучше править в аду, или так говорят!	Cetro do Submundo	Melhor reinar no inferno... é o que dizem.	Zepter der Unterwelt	Wie sagt man so schön: Lieber die Hölle regieren!	Berło Zaświatów	Lepiej rządzić w piekle, przynajmniej tak powiadają!	Žezlo Podsvětí	Lépe vládnout v pekle, jak se praví!			Scettro dell'Inferno	Meglio governare l'inferno, o così dicono!
260	Plexifiber Robes	It seems charged with energy, and can deflect blows as if it was woven steel.	Ropas de Plexifibra	Parecen cargadas de energía, y desvían los golpes como el acero.	Роба из Плексиволокна	Кажется, что она заряжена энергией, и может отражать удары, будто сделана из стали.	Roupão de Plexifibra	Parece carregado com energia, e pode refletir golpes como se fosse de aço.	Plexifaser-Robe	Scheint mit Energie aufgeladen zu sein und kann Treffer abwehren, als wäre sie aus Stahl gewebt.	Szata z pleksiwłókna	Wydaje się naładowana energią, odbija pociski jakby była utkana ze stali.	Hábit z Plexivlákna	Zdá se, že je nabit energií a schopen odrazit úder jako by byl utkán z oceli.			Vestiti di Plexifibra	Sembra carica di energia, e può deviare colpi come se fosse acciaio.
